index,id,date,time,year_compet,id_compet,name_compet,coef_competition,jour_compet,local_id,visitor_id,local_team,visitor_team,teams,resultat,home_goal,away_goal,vainqueur,local_note,visitor_note,delta_note,local_elo,visitor_elo,delta_elo,local_tilt,visitor_tilt,delta_tilt,prob1,probX,prob2,local_goal_predict,visitor_goal_predict,delta_goal_predict,local_string_form,visitor_string_form
79,18317,2022-04-23,17:45,2022,95,NB I Hongrie,24.394,Journée 29,2781,1902,Zalaegerszegi TE,Paksi SE,Zalaegerszegi TE - Paksi SE,2-3,2,3,2,45.0,49.0,-4.0,770.0,897.0,-14.2,-14.0,137.0,-151.0,14.9,17.3,67.9,1.11,2.51,-1.3999999999999997,ddwll,ldlww
82,337886,2022-04-23,18:00,2022,18,Eliteserien,22.733,Journée 4,2431,2244,Stromsgodset IF,Sandefjord,Stromsgodset IF - Sandefjord,0-5,0,5,2,58.0,46.0,12.0,1297.0,799.0,-38.4,55.0,28.0,27.0,67.8,16.6,15.6,2.68,1.25,1.4300000000000002,llwl,wllw
44,6679,2022-04-23,18:00,2022,27,Premier League Russie,43.800,Journée 26,111914,2481,Sochi,Akhmat Grozny,Sochi - Akhmat Grozny,3-2,3,2,0,56.0,63.0,-7.0,1193.0,1554.0,-23.2,41.0,-18.0,59.0,57.7,23.2,19.1,1.77,0.91,0.86,ldwdw,ldlll
92,430458,2022-04-23,18:00,2022,185,Premier League Bosnie,18.068,Journée 27,5847,9986,Borac Banja Luka,Radnik Bijeljina,Borac Banja Luka - Radnik Bijeljina,1-0,1,0,0,40.0,41.0,-1.0,604.0,645.0,-6.4,14.0,-18.0,32.0,55.6,25.2,19.2,1.58,0.81,0.77,wdddw,lwddl
7,49359,2022-04-23,18:00,2022,7,Serie A,73.421,Journée 34,1381,2176,Inter,Roma,Inter - Roma,3-1,3,1,0,85.0,89.0,-4.0,2777.0,3091.0,-10.2,9.0,6.0,3.0,43.0,26.3,30.8,1.42,1.16,0.26,dwwww,wwwdl
97,338963,2022-04-23,18:00,2022,301,Umaglesi Liga Géorgie,15.938,Journée 9,141081,13582,FC Telavi,Saburtalo,FC Telavi - Saburtalo,0-2,0,2,2,45.0,45.0,0.0,778.0,774.0,-0.5,-32.0,-13.0,-19.0,36.6,32.3,31.1,0.97,0.87,0.09999999999999998,dddll,lddww
98,338964,2022-04-23,18:00,2022,301,Umaglesi Liga Géorgie,15.938,Journée 9,9166,11150,Torpedo Kutaisi,Dinamo Batumi,Torpedo Kutaisi - Dinamo Batumi,0-3,0,3,2,48.0,46.0,2.0,864.0,822.0,-4.9,-3.0,96.0,-99.0,27.8,22.2,49.9,1.38,1.91,-0.53,wwddl,wwwww
120,443710,2022-04-23,18:30,2022,32,Premier League,12.000,Ronda Campeonato,4037,12785,Linfield,Larne,Linfield - Larne,0-0,0,0,1,44.0,19.0,25.0,750.0,261.0,-65.2,59.0,90.0,-31.0,61.0,16.9,22.1,2.89,1.77,1.12,wddwd,lwddd
119,443709,2022-04-23,18:30,2022,32,Premier League,12.000,Ronda Campeonato,4045,5725,Crusaders,Cliftonville,Crusaders - Cliftonville,3-3,3,3,1,44.0,44.0,0.0,750.0,719.0,-4.1,12.0,30.0,-18.0,43.8,25.0,31.2,1.54,1.26,0.28,,
88,398729,2022-04-23,18:30,2022,186,Premier League Belarus,19.792,Journée 5,5856,4030,Dnepr Mogilev,Dinamo Minsk,Dnepr Mogilev - Dinamo Minsk,0-2,0,2,2,50.0,61.0,-11.0,954.0,1429.0,-33.2,29.0,70.0,-41.0,26.5,20.7,52.8,1.48,2.15,-0.6699999999999999,dllll,wdwdw
48,21377,2022-04-23,18:30,2022,2,Segunda División,42.708,Journée 37,1617,957,Málaga,Eibar,Málaga - Eibar,1-3,1,3,2,60.0,73.0,-13.0,1399.0,2045.0,-31.6,-45.0,-16.0,-29.0,19.6,31.0,49.4,0.63,1.18,-0.5499999999999999,lldwl,wdldw
4,5677,2022-04-23,18:30,2022,10,Premier League,91.776,Journée 34,9179,2523,Brentford,Tottenham Hotspur,Brentford - Tottenham Hotspur,0-0,0,0,1,54.0,89.0,-35.0,1107.0,3098.0,-64.3,17.0,-6.0,23.0,13.9,18.8,67.2,0.9,2.21,-1.31,lwwwd,wwwld
15,15813,2022-04-23,18:30,2022,8,Bundesliga,67.537,Journée 31,449,530,Bayern München,B. Dortmund,Bayern München - B. Dortmund,3-1,3,1,0,96.0,94.0,2.0,3630.0,3459.0,-4.7,34.0,-1.0,35.0,67.6,18.6,13.8,2.23,0.9,1.33,wwwww,dlwwl
126,368221,2022-04-23,18:30,2022,1780,Liga Única,5.458,Journée 11,9947,9950,Antofagasta,Huachipato,Antofagasta - Huachipato,0-0,0,0,1,63.0,66.0,-3.0,1547.0,1719.0,-10.0,-34.0,-6.0,-28.0,29.9,32.3,37.8,0.85,1.0,-0.15000000000000002,lddld,lwwwd
26,2587,2022-04-23,18:45,2022,9,Eredivisie,48.824,Journée 30,406,1304,AZ Alkmaar,Heerenveen,AZ Alkmaar - Heerenveen,2-1,2,1,0,80.0,76.0,4.0,2443.0,2251.0,-7.9,14.0,-18.0,32.0,63.9,22.0,14.1,1.83,0.72,1.11,ldwlw,dwdwl
107,432947,2022-04-23,19:00,2022,97,Liga A1,13.500,Ronda Campeonato,13204,458,Hapoel Jerusalem,Beitar Jerusalem,Hapoel Jerusalem - Beitar Jerusalem,0-1,0,1,2,26.0,45.0,-19.0,322.0,755.0,-57.4,-36.0,-34.0,-2.0,29.4,35.7,35.0,0.74,0.83,-0.08999999999999997,wldll,ldwww
22,35397,2022-04-23,19:00,2022,19,Liga NOS,49.118,Journée 31,466,7017,Benfica,Famalicão,Benfica - Famalicão,0-0,0,0,1,91.0,53.0,38.0,3224.0,1057.0,-67.2,-3.0,46.0,-49.0,62.6,17.3,20.1,2.71,1.53,1.18,wlwwd,dlldd
23,35399,2022-04-23,19:00,2022,19,Liga NOS,49.118,Journée 31,11311,1653,CD Santa Clara,Marítimo,CD Santa Clara - Marítimo,2-2,2,2,1,52.0,74.0,-22.0,1038.0,2130.0,-51.3,20.0,7.0,13.0,29.1,23.4,47.5,1.32,1.75,-0.42999999999999994,dlwdd,dllwd
17,15941,2022-04-23,19:00,2022,16,Ligue 1,64.855,Journée 34,2203,1713,Saint-Étienne,Monaco,Saint-Étienne - Monaco,1-4,1,4,2,81.0,87.0,-6.0,2548.0,2940.0,-13.3,-18.0,-14.0,-4.0,36.6,30.9,32.5,1.03,0.96,0.07000000000000006,llwdl,wwwww
51,50130,2022-04-23,19:30,2022,37,Süper Lig,40.382,Journée 34,68,2527,Adana Demirspor,Trabzonspor,Adana Demirspor - Trabzonspor,1-3,1,3,2,50.0,73.0,-23.0,946.0,2090.0,-54.7,40.0,27.0,13.0,25.8,20.2,54.0,1.51,2.23,-0.72,wdwll,ldddw
80,18318,2022-04-23,20:00,2022,95,NB I Hongrie,24.394,Journée 29,6480,11784,Fehérvár,Puskás Akadémia,Fehérvár - Puskás Akadémia,2-2,2,2,1,59.0,40.0,19.0,1363.0,598.0,-56.1,-5.0,23.0,-28.0,54.3,22.8,22.8,1.84,1.11,0.73,wwdwd,ddddd
77,8086,2022-04-23,20:00,2022,128,Ekstraklasa,24.412,Journée 30,1889,13363,Lechia Gdansk,Warta Poznan,Lechia Gdansk - Warta Poznan,2-0,2,0,0,51.0,18.0,33.0,978.0,247.0,-74.7,2.0,7.0,-5.0,62.3,21.0,16.7,1.99,0.92,1.0699999999999998,wlwww,wlwwl
27,2593,2022-04-23,20:00,2022,9,Eredivisie,48.824,Journée 30,2169,1127,RKC Waalwijk,PEC Zwolle,RKC Waalwijk - PEC Zwolle,0-2,0,2,2,54.0,71.0,-17.0,1126.0,1947.0,-42.2,17.0,-16.0,33.0,39.7,25.5,34.9,1.43,1.33,0.09999999999999987,dwdll,lllww
71,463891,2022-04-23,20:00,2022,30,Championnat de République tchèque ,28.350,RONDA DESCENSO,10050,1040,Sparta Praha,Baník Ostrava,Sparta Praha - Baník Ostrava,3-1,3,1,0,68.0,46.0,22.0,1800.0,792.0,-56.0,30.0,57.0,-27.0,72.4,14.6,12.9,2.96,1.23,1.73,wwwlw,ldlwl
67,417910,2022-04-23,20:00,2022,20,Liga 1,28.750,Ronda Descenso,2801,57428,FC Rapid Bucuresti,Sepsi,FC Rapid Bucuresti - Sepsi,1-0,1,0,0,50.0,41.0,9.0,945.0,642.0,-32.1,12.0,-8.0,20.0,60.9,22.7,16.4,1.8,0.81,0.99,wwwww,dwwwl
100,143436,2022-04-23,20:00,2022,182,Superliga Albanie,15.708,Temporada Regular,9082,10059,Kukësi,Laçi,Kukësi - Laçi,0-0,0,0,1,45.0,41.0,4.0,768.0,616.0,-19.8,4.0,-2.0,6.0,53.1,24.8,22.1,1.62,0.95,0.6700000000000002,dddld,lldwd
62,16510,2022-04-23,20:30,2022,93,2. Liga,33.768,Journée 31,2418,5664,FC St. Pauli,Darmstadt 98,FC St. Pauli - Darmstadt 98,1-2,1,2,2,54.0,60.0,-6.0,1130.0,1402.0,-19.4,66.0,62.0,4.0,45.3,20.8,33.9,2.09,1.8,0.2899999999999998,wlddl,lwllw
65,14969,2022-04-23,20:30,2022,36,Championnat de Suisse,31.597,Journée 31,554,3041,Young Boys,Servette,Young Boys - Servette,3-1,3,1,0,65.0,48.0,17.0,1624.0,862.0,-46.9,28.0,54.0,-26.0,61.2,18.5,20.3,2.48,1.39,1.09,lddlw,wlwll
8,49365,2022-04-23,20:45,2022,7,Serie A,73.421,Journée 34,1305,2215,Hellas Verona,Sampdoria,Hellas Verona - Sampdoria,1-1,1,1,1,65.0,73.0,-8.0,1632.0,2089.0,-21.9,43.0,-12.0,55.0,54.9,23.3,21.8,1.77,1.03,0.74,dwlwd,wllld
93,312020,2022-04-23,20:45,2022,346,Premier League Irlande,16.146,Journée 12,2353,940,Sligo Rovers,Drogheda United,Sligo Rovers - Drogheda United,3-2,3,2,0,48.0,38.0,10.0,879.0,533.0,-39.4,-8.0,20.0,-28.0,45.2,25.2,29.6,1.54,1.19,0.3500000000000001,lldlw,dddwd
28,2594,2022-04-23,21:00,2022,9,Eredivisie,48.824,Journée 30,2282,2023,Cambuur,PSV,Cambuur - PSV,1-2,1,2,2,59.0,89.0,-30.0,1349.0,3073.0,-56.1,53.0,22.0,31.0,19.0,18.0,63.0,1.35,2.53,-1.1799999999999997,lllll,wwdww
127,354319,2022-04-23,21:00,2022,1780,Liga Única,5.458,Journée 11,682,4388,La Serena,Curicó Unido,La Serena - Curicó Unido,1-3,1,3,2,50.0,53.0,-3.0,950.0,1081.0,-12.1,28.0,34.0,-6.0,43.1,23.8,33.1,1.65,1.42,0.22999999999999998,wlwll,dddww
53,308115,2022-04-23,21:00,2022,69,MLS,35.948,Journée 11,4345,6385,Philadelphia Union,CF Montréal,Philadelphia Union - CF Montréal,1-1,1,1,1,69.0,64.0,5.0,1828.0,1582.0,-13.5,-9.0,20.0,-29.0,46.5,26.2,27.2,1.46,1.05,0.4099999999999999,wwwld,dwwwd
18,15934,2022-04-23,21:00,2022,16,Ligue 1,64.855,Journée 34,1924,1544,PSG,Lens,PSG - Lens,1-1,1,1,1,93.0,59.0,34.0,3421.0,1365.0,-60.1,0.0,27.0,-27.0,68.0,16.1,15.9,2.8,1.33,1.4699999999999998,wwwwd,lwwwd
102,351148,2022-04-23,21:00,2022,43,Serie A Équateur,13.800,Fase 1,62698,110366,Gualaceo,Orense,Gualaceo - Orense,2-1,2,1,0,22.0,50.0,-28.0,286.0,968.0,-70.5,-4.0,-37.0,33.0,43.3,30.4,26.3,1.16,0.83,0.32999999999999996,dldww,ddldw
52,308114,2022-04-23,21:00,2022,69,MLS,35.948,Journée 11,1057,1335,FC Dallas,Houston Dynamo,FC Dallas - Houston Dynamo,2-1,2,1,0,75.0,70.0,5.0,2195.0,1886.0,-14.1,4.0,-9.0,13.0,59.7,23.0,17.3,1.78,0.84,0.9400000000000001,wwdwd,wdwwd
24,35394,2022-04-23,21:30,2022,19,Liga NOS,49.118,Journée 31,1223,1898,Gil Vicente,Paços de Ferreira,Gil Vicente - Paços de Ferreira,1-1,1,1,1,56.0,72.0,-16.0,1216.0,2020.0,-39.8,3.0,-30.0,33.0,39.9,27.8,32.3,1.26,1.11,0.1499999999999999,dlldd,wlwld
41,384502,2022-04-23,21:30,2022,24,Brasileirão,45.592,Journée 3,374,1155,Athletico Paranaense,Flamengo,Athletico Paranaense - Flamengo,1-0,1,0,0,77.0,79.0,-2.0,2265.0,2425.0,-6.6,-34.0,22.0,-56.0,27.9,29.4,42.7,0.91,1.2,-0.2899999999999999,ll,dw
40,384495,2022-04-23,21:30,2022,24,Brasileirão,45.592,Journée 3,5544,2275,RB Bragantino,São Paulo,RB Bragantino - São Paulo,1-1,1,1,1,53.0,81.0,-28.0,1086.0,2535.0,-57.2,32.0,-18.0,50.0,28.3,24.0,47.7,1.24,1.68,-0.43999999999999995,dw,wl
9,415049,2022-04-23,22:00,2022,129,Coupe du Roi,70.000,Finale,486,2647,Real Betis,Valencia,Real Betis - Valencia,1-1,1,1,0,75.0,84.0,-9.0,2156.0,2713.0,-20.5,20.0,-16.0,36.0,44.2,26.9,28.9,1.38,1.06,0.31999999999999984,,
54,308116,2022-04-23,23:00,2022,69,MLS,35.948,Journée 11,17861,758,Minnesota United,Chicago Fire,Minnesota United - Chicago Fire,3-0,3,0,0,58.0,68.0,-10.0,1274.0,1807.0,-29.5,11.0,-27.0,38.0,47.8,27.3,24.9,1.39,0.92,0.46999999999999986,wllww,wdldl
29,318444,2022-04-23,23:00,2022,42,Ouverture - Colombie,48.500,Temporada Regular,5940,1374,Atlético Bucaramanga,Independiente Medellin,Atlético Bucaramanga - Independiente Medellin,2-3,2,3,2,67.0,74.0,-7.0,1767.0,2120.0,-16.7,2.0,-32.0,34.0,48.4,29.5,22.1,1.25,0.75,0.5,wwwll,dwddw
103,351142,2022-04-23,23:30,2022,43,Serie A Équateur,13.800,Fase 1,907,62917,Deportivo Cuenca,9 de Octubre,Deportivo Cuenca - 9 de Octubre,1-1,1,1,1,36.0,26.0,10.0,496.0,324.0,-34.7,24.0,42.0,-18.0,50.5,22.1,27.4,1.93,1.37,0.5599999999999998,lddwl,lddll
123,290671,2022-04-23,23:30,2022,311,Ligue 1 algérienne,11.985,Journée 27,11506,11499,JS Kabylie,Chlef,JS Kabylie - Chlef,0-1,0,1,2,44.0,29.0,15.0,740.0,367.0,-50.4,-11.0,-10.0,-1.0,52.8,26.4,20.8,1.48,0.82,0.66,wdwwd,dwdwd
124,290672,2022-04-23,23:30,2022,311,Ligue 1 algérienne,11.985,Journée 27,11501,11503,JS Saoura,Tlemcen,JS Saoura - Tlemcen,6-0,6,0,0,33.0,19.0,14.0,444.0,255.0,-42.6,40.0,-59.0,99.0,80.0,15.0,5.0,2.23,0.38,1.85,dwldw,lllwl
