id,name,symbol,slug,rank,is_active,first_historical_data,last_historical_data
8540,HecoFi,HFI,hecofi,8674,1,2021-02-22T11:15:06.000Z,2022-01-23T11:55:00.000Z
8541,SifChain,erowan,sifchain,551,1,2021-02-22T11:25:05.000Z,2022-01-23T11:55:00.000Z
8543,Kangal,KANGAL,kangal,1848,1,2021-02-22T13:30:06.000Z,2022-01-23T11:55:00.000Z
8544,Fractal,FCL,fractal,1577,1,2021-02-25T19:00:08.000Z,2022-01-23T11:55:00.000Z
8545,Launchpool,LPOOL,launchpool,3227,1,2021-02-22T02:10:00.000Z,2022-01-23T11:55:00.000Z
8547,RamenSwap,RAMEN,ramenswap,5445,1,2021-02-21T13:45:00.000Z,2022-01-23T11:55:00.000Z
8548,Aloha,ALOHA,aloha,5693,1,2021-02-22T00:15:00.000Z,2022-01-23T11:55:00.000Z
8549,Polkacity,POLC,polkacity,2898,1,2021-02-23T00:25:05.000Z,2022-01-23T11:55:00.000Z
8550,Swaprol,SWPRL,swaprol,8675,1,2021-02-24T12:50:07.000Z,2022-01-23T11:55:00.000Z
8551,DeFi100,D100,defi100,8676,1,2021-02-22T06:45:00.000Z,2022-01-23T11:55:00.000Z
8552,ShuttleOne,SZO,shuttleone,6885,1,2021-02-23T10:20:05.000Z,2022-01-23T11:59:00.000Z
8554,PRCY Coin,PRCY,prcy-coin,1700,1,2021-03-04T19:25:08.000Z,2022-01-23T11:55:00.000Z
8555,Viking Swap,VIKING,viking-swap,5676,1,2021-02-23T11:35:06.000Z,2022-01-23T11:59:00.000Z
8556,Tcoin,TCO,tcoin-token,8175,1,2021-02-23T11:40:06.000Z,2022-01-23T11:55:00.000Z
8557,DexMex,DEXM,dexmex,8677,1,2021-02-23T12:00:06.000Z,2022-01-23T11:55:00.000Z
8558,BT.Finance,BT,bt-finance,4262,1,2021-02-23T12:00:06.000Z,2022-01-23T11:55:00.000Z
8559,Medican Coin,MCAN,medican-coin,5994,1,2021-02-23T12:15:06.000Z,2022-01-23T11:55:00.000Z
8560,WhaleRoom,WHL,whaleroom,4144,1,2021-02-23T12:35:06.000Z,2022-01-23T11:55:00.000Z
8561,KeyFi,KEYFI,keyfi,1655,1,2021-02-23T12:50:06.000Z,2022-01-23T11:55:00.000Z
8562,McDonalds Coin,MCDC,mcdonalds-coin,8678,1,2021-03-05T09:10:06.000Z,2022-01-23T11:55:00.000Z
8563,Extend Finance,EXF,extend-finance,6475,1,2021-02-23T12:50:07.000Z,2022-01-23T11:59:00.000Z
8566,Ballswap,BSP,ballswap,4679,1,2021-02-23T13:45:06.000Z,2022-01-23T11:55:00.000Z
8567,HAPI Protocol,HAPI,hapi-one,824,1,2021-03-10T06:25:06.000Z,2022-01-23T11:55:00.000Z
8569,Libonomy,LBY,libonomy,7055,1,2021-02-23T14:50:06.000Z,2022-01-23T11:55:00.000Z
8571,Pub Finance,PINT,pub-finance,8679,1,2021-02-23T15:10:06.000Z,2022-01-23T11:55:00.000Z
8575,ProperSix,PSIX,propersix,7359,1,2021-02-23T16:05:07.000Z,2022-01-23T11:55:00.000Z
8576,SOTA Finance,SOTA,sota-finance,2199,1,2021-02-24T05:50:05.000Z,2022-01-23T11:55:00.000Z
8578,BigBoys Industry,BBI,bigboys-industry,8680,1,2021-02-24T09:35:06.000Z,2022-01-23T11:55:00.000Z
8579,Polkamarkets,POLK,polkamarkets,905,1,2021-02-24T16:35:06.000Z,2022-01-23T11:55:00.000Z
8582,Mirrored AMC Entertainment Holdings Inc,mAMC,mirrored-amc-entertainment,8681,1,2022-01-05T09:11:00.000Z,2022-01-23T11:56:00.000Z
8583,Mirrored Bitcoin,mBTC,mirrored-bitcoin,3625,1,2022-01-05T10:11:00.000Z,2022-01-23T11:56:00.000Z
8584,Mirrored Ether,mETH,mirrored-ether,3691,1,2022-01-05T10:29:00.000Z,2022-01-23T11:59:00.000Z
8585,Mirrored Facebook Inc,mFB,mirrored-facebook,4826,1,2021-03-22T18:40:07.000Z,2022-01-23T11:55:00.000Z
8586,Mirrored GameStop Corp,mGME,mirrored-gamestop-corp,8682,1,2022-01-05T10:25:00.000Z,2022-01-23T11:55:00.000Z
8587,Mirrored Goldman Sachs Group Inc,mGS,mirrored-goldman-sachs,5197,1,2022-01-05T11:53:00.000Z,2022-01-23T11:58:00.000Z
8589,Spore Engineering,SPORE,spore-engineering,7590,1,2021-02-24T14:35:06.000Z,2022-01-23T11:58:00.000Z
8590,Cyclone Protocol,CYC,cyclone-protocol,1333,1,2021-04-01T23:34:05.000Z,2022-01-23T11:59:00.000Z
8593,FileStar,STAR,filestar,4175,1,2021-03-31T06:52:05.000Z,2022-01-23T11:57:00.000Z
8594,Aave Enjin,aENJ,aave-enjin,8683,1,2021-02-25T06:45:06.000Z,2022-01-23T11:55:00.000Z
8595,Aave Ethereum,aETH,aave-ethereum,8684,1,2021-08-15T10:29:04.000Z,2021-12-31T02:34:12.000Z
8597,MP4,MP4,mp4,8685,1,2021-02-25T15:35:07.000Z,2022-01-23T11:55:00.000Z
8598,xSigma,SIG,xsigma,1969,1,2021-02-24T18:45:00.000Z,2022-01-23T11:55:00.000Z
8599,xToken,XTK,xtoken,5744,1,2021-02-24T19:00:00.000Z,2022-01-23T11:55:00.000Z
8600,Gadoshi,GADOSHI,gadoshi,8232,1,2021-02-25T18:45:07.000Z,2022-01-23T11:59:00.000Z
8601,Font,FONT,font,2103,1,2021-02-24T19:05:00.000Z,2022-01-23T11:55:00.000Z
8602,Bounce Finance Governance Token,AUCTION,bounce-token,685,1,2021-02-26T03:45:06.000Z,2022-01-23T11:55:00.000Z
8603,AntiMatter Governance Token,MATTER,antimatter,871,1,2021-02-27T16:30:07.000Z,2022-01-23T11:55:00.000Z
8605,WOWswap,WOW,wowswap,1217,1,2021-02-26T05:30:06.000Z,2022-01-23T11:55:00.000Z
8607,Xion Finance,XGT,xion-finance,2084,1,2021-03-15T19:40:07.000Z,2022-01-23T11:55:00.000Z
8610,DMEX (Decentralized Mining Exchange),DMC,decentralized-mining-exchange,3202,1,2021-02-26T09:40:06.000Z,2022-01-23T11:55:00.000Z
8611,VKENAF,VKNF,vkenaf,6136,1,2021-02-26T10:15:06.000Z,2022-01-23T11:55:00.000Z
8612,Float Protocol (Bank),BANK,float-protocol,1293,1,2021-02-27T12:30:07.000Z,2022-01-23T11:55:00.000Z
8613,Alchemix,ALCX,alchemix,277,1,2021-02-27T20:20:08.000Z,2022-01-23T11:55:00.000Z
8614,Alchemix USD,ALUSD,alchemix-usd,2897,1,2021-09-30T04:45:05.000Z,2022-01-23T11:55:00.000Z
8615,Ethernity Chain,ERN,ethernity-chain,456,1,2021-03-08T16:00:07.000Z,2022-01-23T11:55:00.000Z
8616,Aurox,URUS,urus,646,1,2021-03-01T01:20:05.000Z,2022-01-23T11:55:00.000Z
8617,PolkaFoundry,PKF,polkafoundry,651,1,2021-03-16T16:30:07.000Z,2022-01-23T11:55:00.000Z
8618,Multiplier,BMXX,bmultiplier,2708,1,2021-03-01T08:50:06.000Z,2022-01-23T11:59:00.000Z
8619,Moola,MLA,moola,8686,1,2021-03-02T07:45:06.000Z,2022-01-23T11:55:00.000Z
8620,TOWER,TOWER,tower-token,1131,1,2021-03-01T09:20:06.000Z,2022-01-23T11:55:00.000Z
8621,yieldwatch,WATCH,yieldwatch,1566,1,2021-03-03T10:30:00.000Z,2022-01-23T11:58:00.000Z
8622,Bancor Governance Token,VBNT,bancor-governance-token,3198,1,2021-03-01T14:20:07.000Z,2022-01-23T11:55:00.000Z
8625,SaltSwap Finance,SALT,saltswap-finance,6741,1,2021-03-08T11:05:07.000Z,2022-01-23T11:59:00.000Z
8629,Stacker Ventures,STACK,stacker-ventures,5886,1,2021-03-01T11:00:07.000Z,2022-01-23T11:55:00.000Z
8632,Taco Finance,TACO,taco-finance,7709,1,2021-03-01T11:30:06.000Z,2022-01-23T11:59:00.000Z
8633,Nodestats,NS,nodestats,8273,1,2021-04-15T11:50:07.000Z,2022-01-23T11:55:00.000Z
8634,Marsan Exchange token,MRS,marsan-exchange-token,6122,1,2021-03-01T12:05:07.000Z,2022-01-23T11:55:00.000Z
8635,xDAI,xDAI,xdaistable,4169,1,2021-03-01T12:35:07.000Z,2022-01-23T11:55:00.000Z
8636,Trodl,TRO,trodl,4952,1,2021-04-08T16:52:06.000Z,2022-01-23T11:57:00.000Z
8637,Tranche Finance,SLICE,tranche-finance,999,1,2021-03-02T14:00:07.000Z,2022-01-23T11:55:00.000Z
8638,MIMOSA,MIMO,mimosa,7788,1,2021-03-01T13:10:07.000Z,2022-01-23T11:55:00.000Z
8640,Kiwi Finance,KIWI,kiwi-finance,5978,1,2021-03-01T17:15:07.000Z,2022-01-23T11:55:00.000Z
8641,DeFi Wizard,DWZ,defi-wizard,7702,1,2021-03-02T02:30:06.000Z,2022-01-23T11:55:00.000Z
8642,Fei USD,FEI,fei-usd,128,1,2021-04-03T19:52:05.000Z,2022-01-23T11:57:00.000Z
8643,Shadows,DOWS,shadows,1535,1,2021-03-02T11:20:07.000Z,2022-01-23T11:55:00.000Z
8644,Kylin,KYL,kylin,854,1,2021-03-04T11:45:07.000Z,2022-01-23T11:55:00.000Z
8645,Oiler Network,OIL,oiler-network,6485,1,2021-05-28T03:45:10.000Z,2022-01-23T11:55:00.000Z
8646,Mina,MINA,mina,85,1,2021-06-01T00:04:06.000Z,2022-01-23T11:59:00.000Z
8647,MurAll,PAINT,murall,1753,1,2021-03-02T03:15:06.000Z,2022-01-23T11:55:00.000Z
8648,ChainGuardians,CGG,chain-guardians,745,1,2021-03-10T17:25:09.000Z,2022-01-23T11:55:00.000Z
8649,Oxbull.tech,OXB,oxbull-tech,868,1,2021-03-02T07:45:07.000Z,2022-01-23T11:59:00.000Z
8650,wanBTC,WANBTC,wanbtc,8687,1,2021-03-04T05:50:06.000Z,2022-01-23T11:55:00.000Z
8651,wanLINK,WANLINK,wanlink,8335,1,2021-03-04T04:05:06.000Z,2022-01-23T11:55:00.000Z
8652,wanEOS,WANEOS,waneos,8688,1,2021-03-04T05:40:06.000Z,2022-01-23T11:55:00.000Z
8653,wanSUSHI,WANSUSHI,wansushi,8328,1,2021-03-04T05:40:06.000Z,2022-01-23T11:55:00.000Z
8654,wanUNI,WANUNI,wanuni,8689,1,2021-03-04T04:05:06.000Z,2022-01-23T11:55:00.000Z
8655,wanUSDC,WANUSDC,wanusdc,4980,1,2021-03-03T04:10:00.000Z,2022-01-23T11:55:00.000Z
8657,wanUSDT,WANUSDT,wanusdt,3548,1,2021-03-04T05:30:07.000Z,2022-01-23T11:55:00.000Z
8658,Wrapped WAN,WWAN,wrapped-wan,3425,1,2021-03-04T04:05:06.000Z,2022-01-23T11:55:00.000Z
8659,Jetfuel Finance,FUEL,jetfuel-finance,4318,1,2021-03-02T16:50:09.000Z,2022-01-23T11:58:00.000Z
8660,BSCPAD,BSCPAD,bscpad,404,1,2021-03-03T00:40:06.000Z,2022-01-23T11:55:00.000Z
8661,Vortex Defi,VTX,vortex-defi,2691,1,2021-03-03T01:15:07.000Z,2022-01-23T11:55:00.000Z
8662,Starter,START,bscstarter,3571,1,2021-03-10T01:55:06.000Z,2022-01-23T11:55:00.000Z
8664,DragonFarm Finance,DRAGON,dragonfarm-finance,8690,1,2021-03-03T06:50:07.000Z,2022-01-23T11:59:00.000Z
8665,Parallel,PAR,parallel,5245,1,2021-03-31T21:08:06.000Z,2022-01-23T11:58:00.000Z
8666,DFX Finance,DFX,dfx-finance,3812,1,2021-07-30T16:41:11.000Z,2022-01-23T11:56:00.000Z
8667,Degen Protocol,DGN,degen-protocol,7422,1,2021-03-03T07:05:07.000Z,2022-01-23T11:59:00.000Z
8668,RYI Platinum,RYIP,ryi-platinum,7274,1,2021-03-02T07:20:00.000Z,2022-01-23T11:55:00.000Z
8669,Sovryn,SOV,sovryn,340,1,2021-06-17T18:30:05.000Z,2022-01-23T11:55:00.000Z
8670,Vow,VOW,vow,3906,1,2021-09-07T00:03:17.000Z,2022-01-23T11:58:00.000Z
8671,VANCI FINANCE,VANCII,vanci-finance,8120,1,2021-03-03T10:50:08.000Z,2022-01-23T11:55:00.000Z
8673,TotemFi,TOTM,totemfi,1882,1,2021-04-06T18:07:06.000Z,2022-01-23T11:57:00.000Z
8674,OFFLINE,OFF,allohash,8691,1,2021-03-17T22:45:00.000Z,2022-01-23T11:55:00.000Z
8675,Minds,MINDS,minds,3525,1,2021-03-03T10:05:08.000Z,2022-01-23T11:55:00.000Z
8676,Pasta Finance,PASTA,pasta-finance,6759,1,2021-03-03T11:20:07.000Z,2022-01-23T11:59:00.000Z
8677,Symbol,XYM,symbol,215,1,2021-03-19T21:05:09.000Z,2022-01-23T11:55:00.000Z
8678,EHash,EHASH,ehash,3102,1,2021-03-03T16:40:07.000Z,2022-01-23T11:55:00.000Z
8679,Unido EP,UDO,unido,1253,1,2021-03-03T17:00:12.000Z,2022-01-23T11:55:00.000Z
8680,DEOR,DEOR,deor,8692,1,2021-03-04T08:10:07.000Z,2022-01-23T11:55:00.000Z
8681,Funder One Capital,FUNDX,funder-one-capital,8229,1,2021-05-11T15:18:06.000Z,2022-01-23T11:58:00.000Z
8682,Warrior Token,WAR,warrior-token-spartan-casino,6963,1,2021-03-22T11:20:07.000Z,2022-01-23T11:55:00.000Z
8683,Asva,ASVA,asva-finance,5253,1,2021-12-30T19:48:07.000Z,2022-01-23T11:58:00.000Z
8684,APOyield,SOUL,apoyield,7909,1,2021-03-04T17:10:08.000Z,2022-01-23T11:59:00.000Z
8690,CAD Coin,CADC,cad-coin,8693,1,2021-03-04T18:55:08.000Z,2022-01-23T11:59:00.000Z
8691,Domani Protocol,DEXTF,dextf-protocol,8694,1,2021-03-03T19:00:00.000Z,2022-01-23T11:55:00.000Z
8693,Slime Finance,SLME,slime-finance,8112,1,2021-03-03T19:15:00.000Z,2022-01-23T11:59:00.000Z
8695,BlockWallet,BLANK,blank-wallet,922,1,2021-03-05T14:45:08.000Z,2022-01-23T11:55:00.000Z
8697,Konomi Network,KONO,konomi-network,1143,1,2021-03-16T19:40:09.000Z,2022-01-23T11:55:00.000Z
8699,DEGEN Index,DEGEN,degen-index,5214,1,2021-03-04T21:40:09.000Z,2022-01-23T11:55:00.000Z
8700,NFT Index,NFTI,nft-index,1263,1,2021-03-05T18:10:10.000Z,2022-01-23T11:55:00.000Z
8701,Siren,SI,siren,3522,1,2021-03-06T03:25:06.000Z,2022-01-23T11:55:00.000Z
8702,Ares Protocol,ARES,ares-protocol,1362,1,2021-05-01T10:37:06.000Z,2022-01-23T11:57:00.000Z
8704,Playcent,PCNT,playcent,1722,1,2021-03-06T17:25:08.000Z,2022-01-23T11:55:00.000Z
8705,Bifrost (BNC),BNC,bifrost-bnc,946,1,2021-10-21T12:51:06.000Z,2022-01-23T11:56:00.000Z
8707,Alpaca Finance,ALPACA,alpaca-finance,569,1,2021-03-05T18:30:00.000Z,2022-01-23T11:55:00.000Z
8708,Big Data Protocol,BDP,big-data-protocol,1344,1,2021-03-07T08:15:07.000Z,2022-01-23T11:55:00.000Z
8709,ETHA Lend,ETHA,etha-lend,1828,1,2021-03-07T08:20:09.000Z,2022-01-23T11:55:00.000Z
8710,bAlpha,BALPHA,balpha,1976,1,2021-03-07T08:35:08.000Z,2022-01-23T11:55:00.000Z
8711,Pando,PANDO,pando,3302,1,2021-03-08T00:50:06.000Z,2022-01-23T11:55:00.000Z
8712,keyTango,TANGO,keytango,1975,1,2021-03-11T01:45:00.000Z,2022-01-23T11:55:00.000Z
8713,Space Cow Boy,SCB,space-cow-boy,2124,1,2021-03-07T08:00:00.000Z,2022-01-23T11:59:00.000Z
8715,Taraxa,TARA,taraxa,1033,1,2021-03-22T05:20:07.000Z,2022-01-23T11:55:00.000Z
8716,Convergence,CONV,convergence,964,1,2021-03-25T13:50:08.000Z,2022-01-23T11:55:00.000Z
8717,Oddz,ODDZ,oddz,1106,1,2021-03-18T15:35:08.000Z,2022-01-23T11:55:00.000Z
8719,Illuvium,ILV,illuvium,231,1,2021-03-31T04:12:06.000Z,2022-01-23T11:57:00.000Z
8720,Inverse Finance,INV,inverse-finance,3041,1,2021-03-08T19:20:11.000Z,2022-01-23T11:55:00.000Z
8723,Bogged Finance,BOG,bogged-finance,3615,1,2021-05-31T00:00:07.000Z,2022-01-23T11:55:00.000Z
8725,YEARNYFI NETWORK,YNI,yearnyfi-network,8038,1,2021-03-08T18:15:10.000Z,2022-01-23T11:55:00.000Z
8726,Idavoll Network,IDV,idavoll-network,1066,1,2021-03-08T19:20:08.000Z,2022-01-23T11:55:00.000Z
8730,Belt Finance,BELT,belt,901,1,2021-03-10T12:10:08.000Z,2022-01-23T11:55:00.000Z
8731,CryptEx,CRX,cryptex,1952,1,2021-03-09T15:50:09.000Z,2022-01-23T11:58:00.000Z
8732,Swop,SWOP,swop,1092,1,2021-03-09T16:10:08.000Z,2022-01-23T11:55:00.000Z
8733,BasketCoin,BSKT,basketcoin,7133,1,2021-04-08T16:12:06.000Z,2022-01-23T11:57:00.000Z
8735,Panda Dao,PDAO,panda-dao,8695,1,2021-03-09T16:50:09.000Z,2022-01-23T11:59:00.000Z
8736,HyruleSwap,RUPEE,hyruleswap,7955,1,2021-03-09T16:55:09.000Z,2022-01-23T11:59:00.000Z
8737,GSPI Shopping.io Governance,GSPI,gspi-governance,4386,1,2021-03-09T17:05:08.000Z,2022-01-23T11:55:00.000Z
8738,Pastel,PSL,pastel,4027,1,2021-03-08T17:15:00.000Z,2022-01-23T11:55:00.000Z
8740,SHD CASH,SHDC,shd-cash,7193,1,2021-03-09T17:25:10.000Z,2022-01-23T11:55:00.000Z
8741,Sovi Finance,SOVI,sovi-finance,6069,1,2021-03-09T17:25:09.000Z,2022-01-23T11:55:00.000Z
8744,Toshimon,TOSHI,toshimon,8696,1,2021-03-08T18:15:00.000Z,2022-01-23T11:55:00.000Z
8745,A2A,A2A,a2a-50x-com,7345,1,2021-03-09T18:25:09.000Z,2022-01-23T11:55:00.000Z
8746,Project Inverse,XIV,project-inverse,1871,1,2021-03-09T18:40:09.000Z,2022-01-23T11:55:00.000Z
8747,CheesecakeSwap Token,CCAKE,cheesecakeswap-token,2351,1,2021-03-09T18:35:10.000Z,2022-01-23T11:55:00.000Z
8748,Niubi Swap,NIU,niubiswap,8697,1,2021-03-09T18:35:09.000Z,2022-01-23T11:58:00.000Z
8752,Landbox,LAND,landbox,2345,1,2021-03-09T19:10:09.000Z,2022-01-23T11:55:00.000Z
8753,srnArt Gallery,SACT,srnartgallery,2289,1,2021-03-09T19:10:10.000Z,2022-01-23T11:55:00.000Z
8755,Nerve Finance,NRV,nerve-finance,1666,1,2021-03-09T19:10:10.000Z,2022-01-23T11:55:00.000Z
8757,SafeMoon,SAFEMOON,safemoon,211,1,2021-03-09T19:40:11.000Z,2022-01-23T11:55:00.000Z
8758,dFuture,DFT,dfuture,4305,1,2021-03-09T19:35:09.000Z,2022-01-23T11:55:00.000Z
8759,ZCore Finance,ZEFI,zcore-finance,5413,1,2021-03-09T19:40:11.000Z,2022-01-23T11:55:00.000Z
8760,EsportsPro,ESPRO,esportspro,5624,1,2021-03-09T20:10:10.000Z,2022-01-23T11:55:00.000Z
8761,Decentralized Nations,DENA,decentralized-nations,6413,1,2021-03-09T20:20:09.000Z,2022-01-23T11:55:00.000Z
8765,aWSB,aWSB,awsb,2295,1,2021-03-16T09:10:07.000Z,2022-01-23T11:59:00.000Z
8766,MyNeighborAlice,ALICE,myneighboralice,173,1,2021-03-15T06:20:07.000Z,2022-01-23T11:55:00.000Z
8767,Unifund,IFUND,unifund,8698,1,2021-03-09T21:00:00.000Z,2022-01-23T11:55:00.000Z
8769,MeetPle,MPT,meetple,2887,1,2021-03-10T21:05:10.000Z,2022-01-23T11:55:00.000Z
8770,Astronaut,NAUT,astronaut,5079,1,2021-03-19T22:05:11.000Z,2022-01-23T11:59:00.000Z
8771,GYEN,GYEN,gyen,738,1,2021-03-10T21:25:10.000Z,2022-01-23T11:55:00.000Z
8772,ZUSD,ZUSD,zusd,1618,1,2021-03-10T21:25:10.000Z,2022-01-23T11:55:00.000Z
8773,Octree,OCT,octree,8699,1,2021-03-10T21:30:17.000Z,2022-01-23T11:59:00.000Z
8778,Whirl Finance,WHIRL,whirl-finance,8178,1,2021-03-10T21:55:11.000Z,2022-01-23T11:55:00.000Z
8780,Umbria Network,UMBR,umbria-network,5335,1,2021-03-10T22:35:11.000Z,2022-01-23T11:55:00.000Z
8783,Transmute Protocol,XPB,transmute-protocol,8700,1,2021-03-10T23:00:18.000Z,2022-01-23T11:55:00.000Z
8784,NFTL Token,NFTL,nftl-token,7715,1,2021-03-10T19:45:00.000Z,2022-01-23T11:58:00.000Z
8787,UBU Finance,UBU,ubu-finance,2440,1,2021-03-10T11:00:00.000Z,2022-01-23T11:55:00.000Z
8788,CELEBPLUS,CELEB,celebplus,2924,1,2021-03-11T11:10:08.000Z,2022-01-23T11:55:00.000Z
8789,EDDASwap,EDDA,eddaswap,3588,1,2021-03-14T19:05:00.000Z,2022-01-23T11:55:00.000Z
8790,KINE,KINE,kine,3010,1,2021-03-12T08:15:08.000Z,2022-01-23T11:55:00.000Z
8791,CyberTime Finance Token,CTF,cybertime-finance-token,7351,1,2021-03-11T14:10:10.000Z,2022-01-23T11:59:00.000Z
8794,Typhoon Network,TYPH,typhoon-network,2035,1,2021-03-30T01:50:07.000Z,2022-01-23T11:58:00.000Z
8795,Mute,MUTE,mute,3084,1,2021-03-12T09:05:08.000Z,2022-01-23T11:55:00.000Z
8796,Bearn,BFI,bearn,8701,1,2021-03-12T14:00:10.000Z,2022-01-23T11:59:00.000Z
8797,Chronicle,XNL,chronicle,1260,1,2021-09-17T03:04:07.000Z,2022-01-23T11:59:00.000Z
8798,Ramifi Protocol,RAM,ramifi-protocol,5198,1,2021-03-30T19:51:07.000Z,2022-01-23T11:56:00.000Z
8799,InsurAce,INSUR,insurace,667,1,2021-03-18T03:50:07.000Z,2022-01-23T11:55:00.000Z
8800,Dora Factory,DORA,dora-factory,668,1,2021-03-21T10:00:00.000Z,2022-01-23T11:55:00.000Z
8801,Lightning,LIGHT,lightning,1071,1,2021-03-15T14:20:09.000Z,2022-01-23T11:59:00.000Z
8802,Kindcow Finance,KIND,kindcow-finance,7989,1,2021-03-15T19:00:12.000Z,2022-01-23T11:55:00.000Z
8804,PREDIQT,PQT,prediqt,7465,1,2021-03-16T11:15:10.000Z,2022-01-23T11:55:00.000Z
8806,Carnomaly,CARR,carnomaly,4030,1,2021-03-16T11:15:11.000Z,2022-01-23T11:55:00.000Z
8807,EXRT Network,EXRT,exrt-network,6620,1,2021-03-16T11:30:09.000Z,2022-01-23T11:55:00.000Z
8808,Treat DAO [old],TREAT,treat-dao,1245,1,2021-03-16T11:50:09.000Z,2022-01-23T11:59:00.000Z
8810,Haze Finance,HAZE,haze-finance,8226,1,2021-03-16T12:35:09.000Z,2022-01-23T11:59:00.000Z
8811,FlashX Ultra,FSXU,flashx-ultra,8065,1,2021-03-16T16:15:10.000Z,2022-01-23T11:55:00.000Z
8813,LABS Group,LABS,labs-group,1099,1,2021-03-16T13:05:10.000Z,2022-01-23T11:55:00.000Z
8814,Donnie Finance,DON,donnie-finance,4989,1,2021-03-16T13:00:10.000Z,2022-01-23T11:55:00.000Z
8815,Shadetech,SHD,shadetech,7911,1,2021-03-16T13:05:09.000Z,2022-01-23T11:55:00.000Z
8818,UnderDog,DOG,underdog,8272,1,2021-03-16T13:25:10.000Z,2022-01-23T11:55:00.000Z
8820,Evrice,EVC,evrice,8170,1,2021-03-16T13:45:15.000Z,2022-01-23T11:55:00.000Z
8823,Poodl Token,POODL,poodle,4457,1,2021-03-16T14:15:12.000Z,2022-01-23T11:55:00.000Z
8826,Moss Carbon Credit,MCO2,moss-carbon-credit,2845,1,2021-03-15T14:30:00.000Z,2022-01-23T11:55:00.000Z
8827,Boson Protocol,BOSON,boson-protocol,506,1,2021-04-09T01:05:08.000Z,2022-01-23T11:55:00.000Z
8829,Pig Finance,PIG,pig-finance,3307,1,2021-03-16T15:45:16.000Z,2022-01-23T11:55:00.000Z
8832,AlgoVest,AVS,algovest,4484,1,2021-03-16T16:15:11.000Z,2022-01-23T11:55:00.000Z
8833,DeGate,DG,degate,803,1,2021-03-16T16:25:09.000Z,2022-01-23T11:55:00.000Z
8835,xMARK,XMARK,xmark,5820,1,2021-03-16T16:20:10.000Z,2022-01-23T11:55:00.000Z
8836,SuperBid,SUPERBID,superbid,4032,1,2021-03-16T16:30:13.000Z,2022-01-23T11:55:00.000Z
8837,Scholarship Coin,SCHO,scholarship-coin,7750,1,2021-03-15T17:45:00.000Z,2022-01-23T11:55:00.000Z
8839,Eternal Cash,EC,eternal-cash,6099,1,2021-03-16T19:10:11.000Z,2022-01-23T11:59:00.000Z
8840,DailySwap Token,DAILYS,dailyswap-token,8702,1,2021-03-16T19:15:11.000Z,2022-01-23T11:55:00.000Z
8841,Arro Social,ARRO,arro-social,7137,1,2021-03-16T19:25:10.000Z,2022-01-23T11:55:00.000Z
8843,BSCView,BSCV,bscview,2362,1,2021-03-17T04:00:10.000Z,2022-01-23T11:59:00.000Z
8844,SPRINK,SPRINK,sprink,8045,1,2021-03-17T11:55:09.000Z,2022-01-23T11:55:00.000Z
8845,Lepricon,L3P,lepricon,2050,1,2021-03-18T09:40:09.000Z,2022-01-23T11:55:00.000Z
8849,AXIS Token,AXIS,axis-token,1090,1,2021-07-09T07:09:07.000Z,2022-01-23T11:59:00.000Z
8850,Viper Protocol,VIPER,viper-protocol,2914,1,2021-03-26T08:20:08.000Z,2022-01-23T11:55:00.000Z
8851,EFT.finance,EFT,eft-finance,8202,1,2021-03-17T14:15:12.000Z,2022-01-23T11:55:00.000Z
8852,UME Token,UME,ume-token,6306,1,2021-03-16T14:15:00.000Z,2022-01-23T11:55:00.000Z
8853,Brickchain Finance,BRICK,brickchain-finance,7685,1,2021-03-16T15:15:00.000Z,2022-01-23T11:59:00.000Z
8854,FXT Token,FXT,fxt-token,7326,1,2021-03-17T15:05:10.000Z,2022-01-23T11:55:00.000Z
8856,Mango Finance,MANGO,mango-finance,7051,1,2021-03-17T15:50:10.000Z,2022-01-23T11:55:00.000Z
8857,Anchor Protocol,ANC,anchor-protocol,236,1,2021-03-17T15:35:09.000Z,2022-01-23T11:55:00.000Z
8858,Cub Finance,CUB,cub-finance,3796,1,2021-03-17T15:50:09.000Z,2022-01-23T11:59:00.000Z
8859,CoffeeSwap,COFFEE,coffeeswap,8147,1,2021-03-17T15:50:11.000Z,2022-01-23T11:55:00.000Z
8862,Rage Fan,RAGE,rage-fan,2015,1,2021-03-31T15:18:07.000Z,2022-01-23T11:58:00.000Z
8863,Splyt,SHOPX,splyt,1462,1,2021-03-31T16:37:10.000Z,2022-01-23T11:57:00.000Z
8864,Quam Network,QUAM,quam-network,7406,1,2021-03-18T08:35:08.000Z,2022-01-23T11:59:00.000Z
8865,vBSWAP,VBSWAP,vbswap,5384,1,2021-03-18T10:50:09.000Z,2022-01-23T11:55:00.000Z
8866,BSC TOOLS,TOOLS,bsc-tools,3554,1,2021-03-17T12:05:00.000Z,2022-01-23T11:55:00.000Z
8867,DeHive,DHV,dehive,2021,1,2021-04-22T02:51:07.000Z,2022-01-23T11:56:00.000Z
8868,50x.com,50X,50x-com,6879,1,2021-03-18T12:15:10.000Z,2022-01-23T11:55:00.000Z
8870,Tutti Frutti,TFF,tutti-frutti,2621,1,2021-03-18T12:40:09.000Z,2022-01-23T11:55:00.000Z
8871,RYI Unity,RYIU,ryi-unity,7595,1,2021-03-18T13:00:14.000Z,2022-01-23T11:55:00.000Z
